,ID Number,Race/Ethnicity,race_norm_v1,race_norm_v2,race_norm_v3,race_norm_v4,race_norm_v5,race_norm_v6,race_norm_final
1451,458150,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1452,115199,White,white,white,white,white,white,white,white
1453,171303,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1454,200895,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1455,675078,White,white,white,white,white,white,white,white
1456,205330,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1457,632218,White,white,white,white,white,white,white,white
1458,218300,White,white,white,white,white,white,white,white
1459,218300,White,white,white,white,white,white,white,white
1460,954465,White,white,white,white,white,white,white,white
1461,575544,White,white,white,white,white,white,white,white
1462,583613,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1463,534958,White,white,white,white,white,white,white,white
1464,680351,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1465,204988,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1466,586013,White,white,white,white,white,white,white,white
1467,144479,White,white,white,white,white,white,white,white
1468,322891,White,white,white,white,white,white,white,white
1469,777831,White,white,white,white,white,white,white,white
1470,769892,White,white,white,white,white,white,white,white
1471,994454,White,white,white,white,white,white,white,white
1472,25616,White,white,white,white,white,white,white,white
1473,831124,White,white,white,white,white,white,white,white
1474,962744,White,white,white,white,white,white,white,white
1475,126948,White,white,white,white,white,white,white,white
1476,605404,White,white,white,white,white,white,white,white
1477,777831,White,white,white,white,white,white,white,white
1478,736900,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1479,607434,White,white,white,white,white,white,white,white
1480,421731,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1481,212349,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1482,212349,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1483,472632,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1484,529170,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1485,936735,White,white,white,white,white,white,white,white
1486,911140,White,white,white,white,white,white,white,white
1487,670096,White,white,white,white,white,white,white,white
1488,529170,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1489,994029,White,white,white,white,white,white,white,white
1490,269434,White,white,white,white,white,white,white,white
1491,640684,White,white,white,white,white,white,white,white
1492,419848,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1493,368290,White,white,white,white,white,white,white,white
1494,601953,White,white,white,white,white,white,white,white
1495,348923,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1496,33253,White,white,white,white,white,white,white,white
1497,633448,White,white,white,white,white,white,white,white
1498,841464,White,white,white,white,white,white,white,white
1499,267184,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1500,862086,White,white,white,white,white,white,white,white
1501,355052,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1502,212349,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1503,319813,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1504,985435,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1505,808414,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1506,476111,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1507,864670,White,white,white,white,white,white,white,white
1508,968627,White,white,white,white,white,white,white,white
1509,193780,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1510,842229,White,white,white,white,white,white,white,white
1511,806638,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1512,806638,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1513,119740,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1514,231469,White,white,white,white,white,white,white,white
1515,308794,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1516,891031,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1517,547931,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1518,429158,White,white,white,white,white,white,white,white
1519,327325,White,white,white,white,white,white,white,white
1520,965588,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1521,965588,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1522,965588,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1523,253565,White,white,white,white,white,white,white,white
1524,634744,White,white,white,white,white,white,white,white
1525,593734,White,white,white,white,white,white,white,white
1526,683067,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1527,160257,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1528,726420,White,white,white,white,white,white,white,white
1529,323009,"Asian
White",asian white,asian white,asian white,asian white,asian_pacific_islander white,asian white,asian/white
1530,780222,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1531,215479,White,white,white,white,white,white,white,white
1532,541806,White,white,white,white,white,white,white,white
1533,263063,White,white,white,white,white,white,white,white
1534,576834,White,white,white,white,white,white,white,white
1535,576834,White,white,white,white,white,white,white,white
1536,780222,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1537,780222,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1538,941892,White,white,white,white,white,white,white,white
1539,683067,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1540,683067,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1541,74843,White,white,white,white,white,white,white,white
1542,448176,White,white,white,white,white,white,white,white
1543,224458,White,white,white,white,white,white,white,white
1544,126531,"Middle Eastern or North African
White",middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,white_MENA,white_MENA,white_MENA
1545,904522,White,white,white,white,white,white,white,white
1546,795243,White,white,white,white,white,white,white,white
1547,398610,White,white,white,white,white,white,white,white
1548,435360,White,white,white,white,white,white,white,white
1549,893543,White,white,white,white,white,white,white,white
1550,720335,White,white,white,white,white,white,white,white
1551,40209,White,white,white,white,white,white,white,white
1552,660445,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1553,507379,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1554,622534,White,white,white,white,white,white,white,white
1555,839660,White,white,white,white,white,white,white,white
1556,50766,White,white,white,white,white,white,white,white
1557,596040,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1558,558178,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1559,659916,White,white,white,white,white,white,white,white
1560,897769,White,white,white,white,white,white,white,white
1561,513214,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1562,106483,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1563,192388,White,white,white,white,white,white,white,white
1564,29177,White,white,white,white,white,white,white,white
1565,833546,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1566,744693,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1567,681358,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1568,156642,White,white,white,white,white,white,white,white
1569,819341,White,white,white,white,white,white,white,white
1570,660769,White,white,white,white,white,white,white,white
1571,827138,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1572,664624,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1573,611041,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1574,619245,White,white,white,white,white,white,white,white
1575,686131,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1576,14380,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1577,209029,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1578,550104,White,white,white,white,white,white,white,white
1579,231038,White,white,white,white,white,white,white,white
1580,970638,White,white,white,white,white,white,white,white
1581,460085,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1582,850434,White,white,white,white,white,white,white,white
1583,231143,White,white,white,white,white,white,white,white
1584,519559,White,white,white,white,white,white,white,white
1585,607434,White,white,white,white,white,white,white,white
1586,231143,White,white,white,white,white,white,white,white
1587,941892,White,white,white,white,white,white,white,white
1588,534958,White,white,white,white,white,white,white,white
1589,558178,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1590,733431,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1591,550104,White,white,white,white,white,white,white,white
1592,133753,"Hispanic or Latino
White",hispanic/latino white,hispanic/latino white,hispanic white,hispanic white,hispanic white,hispanic white,hispanic/white
1593,223822,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1594,821436,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1595,932364,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1596,269434,White,white,white,white,white,white,white,white
1597,465554,"Asian
Middle Eastern or North African",asian middle eastern/north african,asian middle eastern/north african,asian middle eastern/north african,asian middle eastern/north african,asian_pacific_islander white_MENA,asian white_MENA,asian/white_MENA
1598,481153,White,white,white,white,white,white,white,white
1599,136879,"Middle Eastern or North African
White",middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,white_MENA,white_MENA,white_MENA
1600,136879,"Middle Eastern or North African
White",middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,white_MENA,white_MENA,white_MENA
1601,136879,"Middle Eastern or North African
White",middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,middle eastern/north african white,white_MENA,white_MENA,white_MENA
1602,739741,White,white,white,white,white,white,white,white
1603,81987,White,white,white,white,white,white,white,white
1604,575544,White,white,white,white,white,white,white,white
1605,534001,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1606,529658,White,white,white,white,white,white,white,white
1607,576359,Afghan,afghan,afghan,afghan,afghan,white_MENA,white_MENA,white_MENA
1608,811726,White,white,white,white,white,white,white,white
1609,308794,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1610,986430,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1611,515738,White,white,white,white,white,white,white,white
1612,81987,White,white,white,white,white,white,white,white
1613,948493,White,white,white,white,white,white,white,white
1614,574988,White,white,white,white,white,white,white,white
1615,204988,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1616,419088,White,white,white,white,white,white,white,white
1617,625236,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1618,763483,White,white,white,white,white,white,white,white
1619,575544,White,white,white,white,white,white,white,white
1620,201094,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1621,968066,White,white,white,white,white,white,white,white
1622,659267,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1623,38074,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1624,592585,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1625,424994,White,white,white,white,white,white,white,white
1626,806638,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1627,545818,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1628,264658,White,white,white,white,white,white,white,white
1629,234850,White,white,white,white,white,white,white,white
1630,40514,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1631,40514,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1632,233935,White,white,white,white,white,white,white,white
1633,744130,"Black or African American
Hispanic or Latino
White",black/african american hispanic/latino white,black_african_american hispanic/latino white,black_african_american hispanic white,black_african_american hispanic white,black_african_american hispanic white,black_african_american/hispanic white,black_african_american/hispanic/white
1634,356504,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1635,862086,White,white,white,white,white,white,white,white
1636,645350,White,white,white,white,white,white,white,white
1637,71678,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1638,948493,White,white,white,white,white,white,white,white
1639,968627,White,white,white,white,white,white,white,white
1640,990191,"Hispanic or Latino
White",hispanic/latino white,hispanic/latino white,hispanic white,hispanic white,hispanic white,hispanic white,hispanic/white
1641,365418,White,white,white,white,white,white,white,white
1642,744130,"Black or African American
Hispanic or Latino
White",black/african american hispanic/latino white,black_african_american hispanic/latino white,black_african_american hispanic white,black_african_american hispanic white,black_african_american hispanic white,black_african_american/hispanic white,black_african_american/hispanic/white
1643,744130,"Black or African American
Hispanic or Latino
White",black/african american hispanic/latino white,black_african_american hispanic/latino white,black_african_american hispanic white,black_african_american hispanic white,black_african_american hispanic white,black_african_american/hispanic white,black_african_american/hispanic/white
1644,821782,White,white,white,white,white,white,white,white
1645,694813,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1646,622534,White,white,white,white,white,white,white,white
1647,238500,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1648,904833,Pacific Islander or Native Hawaiian,pacific islander/native hawaiian,pacific islander/native hawaiian,pacific islander/native hawaiian,pacific islander/native hawaiian,pacific islander/native hawaiian,asian,asian
1649,212349,Black or African American,black/african american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american,black_african_american
1650,426120,White,white,white,white,white,white,white,white
1651,277209,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1652,647056,White,white,white,white,white,white,white,white
1653,727219,White,white,white,white,white,white,white,white
1654,175182,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1655,416277,White,white,white,white,white,white,white,white
1656,971308,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1657,932364,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1658,806638,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1659,397189,White,white,white,white,white,white,white,white
1660,302963,White,white,white,white,white,white,white,white
1661,302963,White,white,white,white,white,white,white,white
1662,487596,White,white,white,white,white,white,white,white
1663,481153,White,white,white,white,white,white,white,white
1664,963312,White,white,white,white,white,white,white,white
1665,105982,White,white,white,white,white,white,white,white
1666,811726,White,white,white,white,white,white,white,white
1667,695624,White,white,white,white,white,white,white,white
1668,658519,White,white,white,white,white,white,white,white
1669,537151,White,white,white,white,white,white,white,white
1670,713341,White,white,white,white,white,white,white,white
1671,264658,White,white,white,white,white,white,white,white
1672,530839,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1673,530839,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1674,81987,White,white,white,white,white,white,white,white
1675,600838,White,white,white,white,white,white,white,white
1676,968627,White,white,white,white,white,white,white,white
1677,144479,White,white,white,white,white,white,white,white
1678,368862,White,white,white,white,white,white,white,white
1679,868801,White,white,white,white,white,white,white,white
1680,365418,White,white,white,white,white,white,white,white
1681,308794,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1682,969842,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1683,948493,White,white,white,white,white,white,white,white
1684,234850,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1685,234850,White,white,white,white,white,white,white,white
1686,893543,White,white,white,white,white,white,white,white
1687,220081,White,white,white,white,white,white,white,white
1688,231143,White,white,white,white,white,white,white,white
1689,487596,White,white,white,white,white,white,white,white
1690,173764,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1691,308794,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1692,139267,White,white,white,white,white,white,white,white
1693,150824,Egyptian,egyptian,egyptian,egyptian,egyptian,white_MENA,white_MENA,white_MENA
1694,764169,White,white,white,white,white,white,white,white
1695,481153,White,white,white,white,white,white,white,white
1696,537471,White,white,white,white,white,white,white,white
1697,838218,White,white,white,white,white,white,white,white
1698,424994,White,white,white,white,white,white,white,white
1699,675187,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1700,954465,White,white,white,white,white,white,white,white
1701,968627,White,white,white,white,white,white,white,white
1702,223822,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1703,204988,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1704,575544,White,white,white,white,white,white,white,white
1705,648948,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1706,639231,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1707,823198,White,white,white,white,white,white,white,white
1708,889135,White,white,white,white,white,white,white,white
1709,990902,Hispanic or Latino,hispanic/latino,hispanic/latino,hispanic,hispanic,hispanic,hispanic,hispanic
1710,968627,White,white,white,white,white,white,white,white
1711,89403,White,white,white,white,white,white,white,white
1712,428237,White,white,white,white,white,white,white,white
1713,744130,"Black or African American
White",black/african american white,black_african_american white,black_african_american white,black_african_american white,black_african_american white,black_african_american/white,black_african_american/white
1714,262069,White,white,white,white,white,white,white,white
1715,365418,White,white,white,white,white,white,white,white
1716,703670,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1717,630747,White,white,white,white,white,white,white,white
1718,264658,White,white,white,white,white,white,white,white
1719,968627,White,white,white,white,white,white,white,white
1720,630747,White,white,white,white,white,white,white,white
1721,93382,White,white,white,white,white,white,white,white
1722,105982,White,white,white,white,white,white,white,white
1723,744130,"Black or African American
White",black/african american white,black_african_american white,black_african_american white,black_african_american white,black_african_american white,black_african_american/white,black_african_american/white
1724,223822,"Black or African American
Hispanic or Latino",black/african american hispanic/latino,black_african_american hispanic/latino,black_african_american hispanic,black_african_american hispanic,black_african_american hispanic,black_african_american/hispanic,black_african_american/hispanic
1725,874050,Choose not to answer,choose not to answer,unknown,unknown,unknown,unknown,unknown,unknown
1726,347669,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1727,658519,White,white,white,white,white,white,white,white
1728,857330,White,white,white,white,white,white,white,white
1729,200528,White,white,white,white,white,white,white,white
1730,144479,White,white,white,white,white,white,white,white
1731,586013,White,white,white,white,white,white,white,white
1732,204988,Asian,asian,asian,asian,asian,asian_pacific_islander,asian,asian
1733,680351,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1734,534958,White,white,white,white,white,white,white,white
1735,583613,Middle Eastern or North African,middle eastern/north african,middle eastern/north african,middle eastern/north african,middle eastern/north african,white_MENA,white_MENA,white_MENA
1736,575544,White,white,white,white,white,white,white,white
1737,954465,White,white,white,white,white,white,white,white
1738,218300,White,white,white,white,white,white,white,white
1739,218300,White,white,white,white,white,white,white,white
